date,name,rating,review
12/11/2016,OpenTable Diner,5.0,"Staff: Wonderful/Amazing
Ambiance: Warm/Inviting
Food: Perfection/Excellence"
12/11/2016,OpenTable Diner,5.0,"Because of the excellent service and great tasting dishes, we always consider MJ's for our special occasions. We have been coming here for many years and are always pleased with the service from the staff, food quality,  and wine list. This time was no different. We thoroughly enjoyed ourselves from start to finish!"
12/10/2016,Rich,5.0,very busy night. front of house handled it perfectly. our reservation time was to a tee. had some celebrities dining in dining room  Adam Sandler and all his comedian friends. food was very good. service also on call with probably 3 people handling our every needs. just lost in casino. oh well
12/10/2016,OpenTable Diner,5.0,"Best Staff, Very Friendly, Awesome Bartenders Make The Night Lots Of Fun!! Food Is Always The Best!!"
12/10/2016,Elyse,5.0,Went to see a show at the Arena and was pleasantly surprised with Michael Jordan's Steakhouse. The filet mignon was amazing as was the tiramisu. I would recommend this restaurant to anyone!
12/10/2016,ErinN,5.0,"We recently visited Mohegan Sun and had dinner at Michael Jordan steakhouse.  The waiter was wonderful, he explained the different types of steaks and was extremely friendly.  The food was amazing.  The steak was perfectly cooked, sides were just the right size to share.  Would definitely come back again for a special occasion."
12/09/2016,MargaretG,5.0,The food is always so delicious. Every bite is heaven. We never have been disappointed. We've taken guests there for dinner and everyone is always very impressed with the food.
12/06/2016,Winecountrydpt,5.0,"Everytime we go here the service and the food are absolutely amazing and top-notch. Servers are very professional and attentive. Nightly some kind of amazing special on the menu for the night. The last time we went, even though we did not get this was a 50 day aged Tomahawk ribeye which was enough for two to split however $125. Just a big note to be aware of all menu items ala carte so if you would like an additional side it is going to cost you money because it is not included. On the plus side though all of these sides are large enough for two people to split. We have always been so full after we finish our amazing meals there that we have never been able to order off the dessert menu what all items do sound delicious.  They have an extensive wine menu which the servers are knowledgeable of and can help you pick a perfect wine to pair with your meal. No this is never happen to us, celebrities often frequent this restaurant but we have never been fortunate enough to been there on a weekend when a celebrity is in town. You do have the option of bottled water, tap water, or sparkling water. Do be aware if you get the bottled water it does cost you somewhere between 7 and $9 which they do not tell you upfront. Be prepared to spend quite a bit of money at this restaurant even for two people. Our last bill with one bottle of wine and two dinners with one side was $227. It is absolutely well worth the price however if you are staying in a hotel please ensure that you have a refrigerator to place your leftovers in because what a waste that would be if you spent that much money on such a wonderful meal and could Salvage your leftovers. We will continue to go to this restaurant every single trip that we have to the casino we just can't pass up the opportunity. The price is well worth it."
12/04/2016,OpenTable Diner,5.0,"The entire dining experience was perfect.  The food (mine - tuna, my husband - petite filet) was delicious, including the signature bread and the caesar salad.  Service was attentive but not over bearing.  Definitely a great place for a celebration"
12/04/2016,OpenTable Diner,5.0,We had a wonderful time! It was a lovely surprise for my boyfriend's birthday! The dining and service were exquisite!
12/03/2016,OpenTable Diner,5.0,I liked everything and more then michael jordan is My favorite player
12/02/2016,IncredibleEats,5.0,"Jordan's steak house is not the ""hey, let's grab dinner out"" kind of place, unless you regularly pay a couple hundred dollars per couple for dinner... this is the special, anniversary, birthday, holiday gift, special date, death row last meal kind of place... though you will pay significantly more than the franchised steak places with the fried onion appetizer and the kitschy décor, the food is on a level that cannot compare... when you look up the gastronomic definition of steak, this is the place they go to for the example... the presentation was magazine photo worthy. I started to drool pre-emptively as the plate was put on the table in front of me. As I placed the first bite into my  mouth, every cell in my body screeched to a grinding halt to say, ""WHAT WAS THAT?"" and ""PLEASE DO THAT AGAIN!""... I've eaten many a herd of cattle's worth of steak in my time, from many places that claim carnivorous greatness... up until now, I feel like I didn't know what steak really could taste like. the texture was somewhere between a soft tender kiss on the lips and a full body hug by your favorite lover. I struggle to really describe it in food terms, as it was so much more than anything I've put in my  mouth. though the a la cart sides seem a bit daunting to choose from, I get the feeling that there is no bad choice. the baked potato was the size of an NBA sneaker, but tasted like a mouth full of sweet childhood dreams, exuding crème fresh and bacon. even the skin, often left like a bad tie on the plate, was crispy and delicious and was eaten without even needing the usual ""it's good for you"" prodding"". the Brussels sprouts were so good that it seemed insulting to even call them Brussels sprouts. They should have been called ""Just put these in your mouth and thank us later"".  Even the ""house bread"" deserved so much more respect (we don't recall who ate the first basket placed at our table within 5 minutes of arrive, so we needed to order another). Overall, I give it 10 stars."
12/02/2016,OpenTable Diner,5.0,"Nice ambience along with great service. Great food served fast and well prepared. Disappointed that our server ""Mike"" was actually not Michael Jordan."
12/02/2016,EllenA,5.0,Great dining experience! Our server Chris k was awesome
12/01/2016,MichaelB,5.0,Wonderful food and a staff that's just as great. Monique and Megan were an awesome waitstaff tam
11/27/2016,OpenTable Diner,5.0,Always a great time!!!! Drove over 2 hours and it was the highlight of our weekend!
11/26/2016,Kylesprof,5.0,"Excellent dinner! We enjoyed the seafood tower (awesome), filet minion with two of the crusts (DH and I each had a filet), asparagus, creme brûlée, and some delicious wine. Loved everything! Can't wait to go back. Expensive ($350) but not overpriced - we got what we paid for- very good. The steak, seafood, and wine were the highlights."
11/26/2016,TracyA,5.0,Fantastic meal and dining experience.  We had 8 in our party and everyone was thrilled with their meals.  A+ customer service
11/26/2016,timetodine,5.0,Awesome everything!
11/25/2016,LucindaJ,3.0,Looking for a place with a quiet atmosphere to celebrate an anniversary.  I found it too loud to even carry on a conversation.
11/25/2016,kmack,5.0,Food and service were terrific. A little bit pricey but a great dining experience.
11/25/2016,OpenTable Diner,4.0,Great steak.  I had the small filet  in and it was perfect.
11/24/2016,EvieE12,5.0,The best food I ever had !!!
11/20/2016,OpenTable Diner,5.0,"Great night out with friends.
We went 10 years ago and came back to find the food and service were spectacular!"
